tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1102049939444695040,1018558870422093824,Hamlet95024024,Sports Live Stream,19:35 - 2 mars 2019,UFC 235 Jones vs Smith Live Stream online Watch Live==>>https://bit.ly/2SAEQYt      Watch Live==>>https://bit.ly/2SAEQYt      Are you Love UFC?????? #TakeMeOut #UFC235 #rmafcb #TheVoiceUK #My1stThoughtInHell  #StephonClark #USA,0,0,2
1102032909245038592,1635147229,BreezyRedd420,Breana Roberts,18:28 - 2 mars 2019,Beyonce would be so proud. Lovin' @BukkyOronti all the way from the U.S.  #TheVoiceUK,1,0,6
1102032236503691265,878168733771907072,s_alam29,S. Alam,18:25 - 2 mars 2019,#Product #promotion #Flyer #template in #PSD see details here ......https://www.behance.net/gallery/72137825/eShop-promotional-flyer …  #UFC235 Sacramento  #My1stThoughtInHell  Roy Williams  Johnny Walker  #MOTD   #TheVoiceUK  #CasualtyXHolby  Syria  Franco Macri  Ramos  #VWFC  Roy Williams  #FixMyLife  #insiders,0,0,2
1102018855591923712,924592702435577856,APK_musicreview,Adam Knight,17:32 - 2 mars 2019,Congrats to @BukkyOronti on getting to the knockouts round on #TheVoiceUK Nice vocals  you're doing #Upminster proud young lady.,0,0,1
1102011642185953281,1305876248,AbbieLeighHale,AbbieeLeighh.,17:03 - 2 mars 2019,So glad Tom picked Deana! Was the right choice. Her voice is amazing! I hope she wins the show! A real person with a real voice  she's my winner! #TheVoiceUK,0,1,4
1102008756043436032,578509866,mariemcgrathx,marie mcgrath,16:52 - 2 mars 2019,Seth defo should of went through on #thevoiceuk he was a better singer than the 3 in that group all together plus I think nxtgen are cringey af getting 2001 vibes ,0,1,2
1102003152021344259,1402455498,YTsingers,♫ YouTubeSingers.com,16:30 - 2 mars 2019,Sensational!  Sir Tom Jones & Jennifer Hudson's 'It's A Man's Man's Man's World' | The Battles | The Voice UK 2019 https://youtu.be/5_Ox34opf_U  via @YouTube @SirTomJones1 @IAMJHUD #TheVoiceUK,0,0,1
1101998457458434048,20011928,DanixRx,Danielle Rice,16:11 - 2 mars 2019,Amazing steal and that she's got an incredible voice #TheVoiceUK,1,0,2
1101998329838428160,811593661641330688,scoopybenz,𝕊ℂ𝕆𝕆ℙ𝕐 𝔹𝔼ℕℤ 🗼,16:10 - 2 mars 2019,Would you risk your hand to get the money or let it go? #DripDRip   #drip #DragonBallSuperBroly #WallSt #TheVoiceUK #Alligator1stWIN #Alligator #ALLIGATORPARTY #money,0,0,1
1102711082253049856,34305484,RogerSamuels,Roger Samuels,15:23 - 4 mars 2019,Worship is us agreeing with who God is regardless of the situation.   There is no limit if God is for you.  #Worship #ThankYouGod #TheVoiceUK #ITV #TeamTom #YouTube #CPFC #Sing… https://www.instagram.com/p/BumrfPogrq0/?utm_source=ig_twitter_share&igshid=1sqk3m2i4nriw …,0,2,4
